work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_size,salary_binned
2024,SE,FT,Other,93300,US,0,M,0
2024,MI,FT,Data Engineer,194000,US,0,M,1
2024,MI,FT,Data Engineer,96000,US,0,M,0
2024,SE,FT,Other,250000,US,100,M,2
2024,SE,FT,Other,140000,US,100,M,1
2024,EN,FT,Data Engineer,60000,Other,0,M,0
2024,EN,FT,Data Engineer,50666,Other,0,M,0
2024,EN,FT,Data Scientist,175100,US,0,M,1
2024,EN,FT,Data Scientist,82915,US,0,M,0
2024,EN,FT,Data Scientist,162240,US,0,M,1
2024,EN,FT,Data Scientist,47840,US,0,M,0
2024,MI,FT,Data Scientist,243800,US,100,M,2
2024,MI,FT,Data Scientist,123800,US,100,M,0
2024,SE,FT,Data Engineer,237600,US,100,M,2
2024,SE,FT,Data Engineer,168600,US,100,M,1
2024,MI,FT,Other,155000,US,100,M,1
2024,MI,FT,Other,124000,US,100,M,0
2024,SE,FT,Machine Learning Engineer,242000,Other,0,M,2
2024,SE,FT,Machine Learning Engineer,215000,Other,0,M,1
2024,SE,FT,Machine Learning Engineer,229369,US,0,M,2
2024,SE,FT,Machine Learning Engineer,146900,US,0,M,1
2024,SE,FT,Data Scientist,170000,US,0,M,1
2024,SE,FT,Data Scientist,152000,US,0,M,1
2024,SE,FT,Other,260000,US,0,L,2
2024,SE,FT,Other,136000,US,0,L,1
2024,EX,FT,Data Scientist,180000,US,0,M,1
2024,EX,FT,Data Scientist,125000,US,0,M,0
2024,MI,FT,Data Analyst,147000,US,0,M,1
2024,MI,FT,Data Analyst,118000,US,0,M,0
2024,SE,FT,Data Engineer,247500,US,100,M,2
2024,SE,FT,Data Engineer,172200,US,100,M,1
2024,EN,FT,Data Analyst,101000,US,0,M,0
2024,EN,FT,Data Analyst,85000,US,0,M,0
2024,MI,FT,Data Analyst,154000,US,0,M,1
2024,MI,FT,Data Analyst,105000,US,0,M,0
2024,SE,FT,Other,206500,US,0,M,1
2024,SE,FT,Other,121500,US,0,M,0
2024,MI,FT,Data Analyst,72500,US,0,M,0
2024,MI,FT,Data Analyst,61000,US,0,M,0
2024,SE,FT,Other,100000,Other,0,M,0
2024,SE,FT,Other,87500,Other,0,M,0
2024,SE,FT,Other,288400,US,0,M,2
2024,SE,FT,Other,144200,US,0,M,1
2024,MI,FT,Other,440000,US,0,M,4
2024,EN,FT,Machine Learning Engineer,171600,US,0,M,1
2024,EN,FT,Machine Learning Engineer,99500,US,0,M,0
2024,SE,FT,Data Analyst,175000,US,100,M,1
2024,SE,FT,Data Analyst,150000,US,100,M,1
2024,SE,FT,Data Engineer,199700,US,0,M,1
2024,SE,FT,Data Engineer,165100,US,0,M,1
2024,EN,FT,Data Analyst,85900,Other,0,M,0
2024,MI,FT,Other,222200,US,0,L,1
2024,MI,FT,Other,136000,US,0,L,1
2024,SE,FT,Data Engineer,313000,US,100,M,2
2024,SE,FT,Data Engineer,135000,US,100,M,1
2024,SE,FT,Other,153018,US,0,M,1
2024,SE,FT,Other,135000,US,0,M,1
2024,MI,FT,Other,170000,US,0,M,1
2024,SE,FT,Other,321000,US,100,M,3
2024,SE,FT,Other,214000,US,100,M,1
2024,SE,FT,Data Engineer,118750,Other,0,M,0
2024,SE,FT,Data Engineer,63437,Other,0,M,0
2024,EN,FT,Data Analyst,120000,US,100,M,0
2024,EN,FT,Data Analyst,111510,US,100,M,0
2024,SE,FT,Data Analyst,141375,US,100,M,1
2024,SE,FT,Data Analyst,111500,US,100,M,0
2024,MI,FT,Data Analyst,75000,US,100,M,0
2024,SE,FT,Other,250000,US,100,M,2
2024,SE,FT,Other,125000,US,100,M,0
2024,EN,FT,Data Analyst,83300,US,0,M,0
2024,EN,FT,Data Analyst,47500,US,0,M,0
2024,EN,FT,Data Analyst,154818,US,0,M,1
2024,EN,FT,Data Analyst,96761,US,0,M,0
2024,SE,FT,Other,150000,Other,0,M,1
2024,SE,FT,Other,112500,Other,0,M,0
2024,SE,FT,Machine Learning Engineer,345400,US,0,M,3
2024,SE,FT,Machine Learning Engineer,223700,US,0,M,1
2024,SE,FT,Other,96600,US,0,M,0
2024,SE,FT,Other,55200,US,0,M,0
2024,SE,FT,Data Engineer,128000,US,0,M,0
2024,SE,FT,Data Engineer,81500,US,0,M,0
2024,SE,FT,Data Engineer,218185,US,100,M,1
2024,SE,FT,Data Engineer,158680,US,100,M,1
2024,SE,FT,Data Analyst,135000,US,0,M,1
2024,SE,FT,Data Analyst,100000,US,0,M,0
2024,MI,FT,Other,185000,US,0,L,1
2024,MI,FT,Other,79600,US,0,L,0
2024,SE,FT,Data Scientist,235700,US,0,M,2
2024,SE,FT,Data Scientist,124400,US,0,M,0
2024,MI,FT,Other,222200,US,0,L,1
2024,MI,FT,Other,136000,US,0,L,1
2024,SE,FT,Machine Learning Engineer,225000,US,0,M,2
2024,SE,FT,Machine Learning Engineer,150000,US,0,M,1
2024,MI,FT,Data Engineer,180000,US,0,M,1
2024,MI,FT,Data Engineer,130000,US,0,M,0
2024,EX,FT,Other,286500,US,0,M,2
2024,EX,FT,Other,204000,US,0,M,1
2024,SE,FT,Data Scientist,180000,US,0,M,1
2024,SE,FT,Data Scientist,139000,US,0,M,1
2024,MI,FT,Other,100000,US,0,M,0
2024,MI,FT,Other,95000,US,0,M,0
2024,SE,FT,Machine Learning Engineer,60000,Other,100,M,0
2024,SE,FT,Machine Learning Engineer,54000,Other,100,M,0
2024,SE,FT,Other,385000,US,0,M,3
2024,SE,FT,Other,310000,US,0,M,2
2024,SE,FT,Machine Learning Engineer,207000,US,100,M,1
2024,SE,FT,Machine Learning Engineer,149800,US,100,M,1
2024,EX,FT,Other,300000,US,100,M,2
2024,EX,FT,Other,220000,US,100,M,1
2024,SE,FT,Data Scientist,202800,US,100,M,1
2024,SE,FT,Data Scientist,115000,US,100,M,0
2024,MI,FT,Data Scientist,140400,US,100,M,1
2024,MI,FT,Data Scientist,90000,US,100,M,0
2024,SE,FT,Machine Learning Engineer,175000,US,100,M,1
2024,SE,FT,Machine Learning Engineer,150000,US,100,M,1
2024,MI,FT,Other,168000,US,0,M,1
2024,MI,FT,Other,158000,US,0,M,1
2024,SE,FT,Other,165000,US,0,M,1
2024,SE,FT,Other,123000,US,0,M,0
2024,SE,FT,Machine Learning Engineer,92000,Other,100,M,0
2024,SE,FT,Machine Learning Engineer,85000,Other,100,M,0
2024,MI,FT,Data Scientist,170200,US,0,M,1
2024,MI,FT,Data Scientist,83900,US,0,M,0
2024,SE,FT,Data Scientist,180000,US,0,M,1
2024,SE,FT,Data Scientist,139000,US,0,M,1
2024,MI,FT,Data Engineer,130000,US,100,M,0
2024,MI,FT,Data Engineer,90000,US,100,M,0
2024,SE,FT,Other,210000,US,0,M,1
2024,SE,FT,Other,190000,US,0,M,1
2024,EX,FT,Other,150000,US,100,L,1
2024,SE,FT,Other,200000,US,0,M,1
2024,SE,FT,Other,115000,US,0,M,0
2024,SE,FT,Data Scientist,174500,US,100,M,1
2024,SE,FT,Data Scientist,126800,US,100,M,0
2024,MI,FT,Other,114000,Other,0,M,0
2024,MI,FT,Other,69000,Other,0,M,0
2024,SE,FT,Other,277000,US,0,M,2
2024,SE,FT,Other,173000,US,0,M,1
2024,MI,FT,Data Engineer,179000,US,0,M,1
2024,MI,FT,Data Engineer,112000,US,0,M,0
2024,EN,FT,Data Analyst,130000,US,100,M,0
2024,EN,FT,Data Analyst,115000,US,100,M,0
2024,SE,FT,Other,200070,Other,0,M,1
2024,SE,FT,Other,107730,Other,0,M,0
2024,SE,FT,Data Scientist,81250,US,0,M,0
2024,SE,FT,Data Scientist,70000,US,0,M,0
2024,MI,FT,Machine Learning Engineer,240000,US,0,M,2
2024,MI,FT,Machine Learning Engineer,130000,US,0,M,0
2024,SE,FT,Data Engineer,230000,US,100,M,2
2024,SE,FT,Data Engineer,165000,US,100,M,1
2024,SE,FT,Machine Learning Engineer,180000,US,0,M,1
2024,SE,FT,Machine Learning Engineer,125000,US,0,M,0
2024,MI,FT,Data Scientist,165000,US,0,M,1
2024,MI,FT,Data Scientist,132000,US,0,M,0
2024,SE,FT,Other,282000,US,0,M,2
2024,SE,FT,Other,188000,US,0,M,1
2024,SE,FT,Other,287500,US,0,M,2
2024,SE,FT,Other,156000,US,0,M,1
2024,SE,FT,Data Scientist,175000,US,100,M,1
2024,SE,FT,Data Scientist,150000,US,100,M,1
2024,MI,FT,Data Engineer,125000,US,0,M,0
2024,MI,FT,Data Engineer,89000,US,0,M,0
2024,EN,FT,Other,198000,US,0,M,1
2024,EN,FT,Other,132000,US,0,M,0
2024,MI,FT,Data Scientist,158100,US,0,M,1
2024,MI,FT,Data Scientist,138500,US,0,M,1
2024,MI,FT,Data Scientist,220000,US,0,M,1
2024,MI,FT,Data Scientist,150000,US,0,M,1
2024,MI,FT,Machine Learning Engineer,179700,US,0,M,1
2024,MI,FT,Machine Learning Engineer,85700,US,0,M,0
2024,MI,FT,Machine Learning Engineer,220000,US,0,M,1
2024,MI,FT,Machine Learning Engineer,137500,US,0,M,1
2024,EX,FT,Other,150000,US,0,M,1
2024,EX,FT,Other,120000,US,0,M,0
2024,MI,FT,Data Analyst,42666,Other,0,M,0
2024,SE,FT,Data Scientist,144300,US,100,M,1
2024,SE,FT,Data Scientist,104800,US,100,M,0
2024,EX,FT,Other,250000,US,100,M,2
2024,EX,FT,Other,215000,US,100,M,1
2024,EN,FT,Data Analyst,150000,US,100,M,1
2024,EN,FT,Data Analyst,110000,US,100,M,0
2024,MI,FT,Data Scientist,110000,US,100,M,0
2024,MI,FT,Data Scientist,90000,US,100,M,0
2024,MI,FT,Machine Learning Engineer,200000,US,0,M,1
2024,MI,FT,Machine Learning Engineer,140000,US,0,M,1
2024,SE,FT,Other,196350,US,100,M,1
2024,SE,FT,Other,127500,US,100,M,0
2024,SE,FT,Other,219600,US,0,M,1
2024,SE,FT,Other,125500,US,0,M,0
2024,MI,FT,Other,212000,US,0,M,1
2024,MI,FT,Other,93300,US,0,M,0
2024,MI,FT,Data Engineer,140900,US,100,M,1
2024,MI,FT,Data Engineer,104100,US,100,M,0
2024,SE,FT,Data Scientist,193000,US,0,M,1
2024,SE,FT,Data Scientist,147645,US,0,M,1
2024,MI,FT,Data Scientist,207000,US,0,M,1
2024,MI,FT,Data Scientist,150000,US,0,M,1
2024,SE,FT,Data Engineer,150000,US,100,M,1
2024,SE,FT,Data Engineer,120000,US,100,M,0
2024,SE,FT,Other,180000,US,0,M,1
2024,SE,FT,Other,148000,US,0,M,1
2024,MI,FT,Data Scientist,160000,US,0,M,1
2024,MI,FT,Data Scientist,120000,US,0,M,0
2024,EX,FT,Data Engineer,204500,US,0,M,1
2024,EX,FT,Data Engineer,130000,US,0,M,0
2024,MI,FT,Other,207000,US,0,M,1
2024,MI,FT,Other,138000,US,0,M,1
2024,SE,FT,Data Engineer,173000,US,100,M,1
2024,SE,FT,Data Engineer,138400,US,100,M,1
2024,SE,FT,Other,278700,US,0,M,2
2024,SE,FT,Other,159300,US,0,M,1
2024,SE,FT,Machine Learning Engineer,215000,US,0,M,1
2024,SE,FT,Machine Learning Engineer,146900,US,0,M,1
2024,SE,FT,Other,115000,US,0,M,0
2024,SE,FT,Other,100000,US,0,M,0
2024,SE,FT,Data Analyst,106260,US,0,M,0
2024,SE,FT,Data Analyst,82000,US,0,M,0
2024,SE,FT,Data Engineer,220000,US,0,M,1
2024,SE,FT,Data Engineer,190000,US,0,M,1
2024,MI,FT,Data Analyst,150000,US,100,M,1
2024,MI,FT,Data Analyst,110000,US,100,M,0
2024,MI,FT,Other,145000,US,100,M,1
2024,MI,FT,Other,95000,US,100,M,0
2024,MI,FT,Data Analyst,92000,US,0,M,0
2024,MI,FT,Data Analyst,68000,US,0,M,0
2024,SE,FT,Other,300000,Other,0,M,2
2024,SE,FT,Other,150000,Other,0,M,1
2024,SE,FT,Data Engineer,188000,US,100,M,1
2024,SE,FT,Data Engineer,114000,US,100,M,0
2024,MI,FT,Data Scientist,135000,US,0,M,1
2024,MI,FT,Data Scientist,115000,US,0,M,0
2024,EN,FT,Data Scientist,154800,US,0,M,1
2024,EN,FT,Data Scientist,76300,US,0,M,0
2024,MI,FT,Other,400000,US,0,M,3
2024,MI,FT,Other,65000,US,0,M,0
2024,SE,FT,Data Scientist,187000,US,100,M,1
2024,SE,FT,Data Scientist,153000,US,100,M,1
2024,MI,FT,Other,150000,US,100,M,1
2024,MI,FT,Other,128000,US,100,M,0
2024,SE,FT,Other,195000,US,100,M,1
2024,SE,FT,Other,140000,US,100,M,1
2024,MI,FT,Data Engineer,150000,US,0,M,1
2024,MI,FT,Data Engineer,130000,US,0,M,0
2024,MI,FT,Data Scientist,166000,US,0,M,1
2024,MI,FT,Data Scientist,73100,US,0,M,0
2024,EN,FT,Other,200000,US,0,M,1
2024,EN,FT,Other,150000,US,0,M,1
2024,SE,FT,Machine Learning Engineer,220000,US,0,M,1
2024,SE,FT,Machine Learning Engineer,137500,US,0,M,1
2024,SE,FT,Other,170000,US,0,M,1
2024,SE,FT,Other,130000,US,0,M,0
2024,SE,FT,Other,138000,US,0,M,1
2024,SE,FT,Other,86000,US,0,M,0
2024,MI,FT,Other,105000,US,100,M,0
2024,MI,FT,Other,80000,US,100,M,0
2024,MI,FT,Other,96250,US,0,M,0
2024,MI,FT,Other,75000,US,0,M,0
2024,SE,FT,Other,197500,US,0,M,1
2024,SE,FT,Other,132500,US,0,M,1
2024,EN,FT,Other,90000,US,0,M,0
2024,EN,FT,Other,80000,US,0,M,0
2024,MI,FT,Other,210000,US,0,M,1
2024,MI,FT,Other,151800,US,0,M,1
2024,SE,FT,Other,210000,US,0,M,1
2024,SE,FT,Other,170000,US,0,M,1
2024,SE,FT,Data Scientist,175000,US,100,M,1
2024,SE,FT,Data Scientist,150000,US,100,M,1
2024,SE,FT,Machine Learning Engineer,219100,US,100,M,1
2024,SE,FT,Machine Learning Engineer,118500,US,100,M,0
2024,SE,FT,Other,175000,US,100,M,1
2024,SE,FT,Other,150000,US,100,M,1
2024,MI,FT,Other,81530,Other,0,M,0
2024,MI,FT,Other,69300,Other,0,M,0
2024,SE,FT,Other,164000,US,0,M,1
2024,SE,FT,Other,117000,US,0,M,0
2024,SE,FT,Data Analyst,145000,US,0,M,1
2024,SE,FT,Data Analyst,110000,US,0,M,0
2024,SE,FT,Other,125000,US,0,M,0
2024,SE,FT,Other,106000,US,0,M,0
2024,EN,FT,Data Analyst,75065,US,100,M,0
2024,EN,FT,Data Analyst,41419,US,100,M,0
2024,SE,FT,Data Analyst,140000,US,0,M,1
2024,SE,FT,Data Analyst,100000,US,0,M,0
2024,MI,FT,Data Analyst,80000,US,0,M,0
2024,MI,FT,Data Analyst,70000,US,0,M,0
2024,EX,FT,Other,238500,US,0,M,2
2024,EX,FT,Other,183400,US,0,M,1
2024,MI,FT,Data Scientist,105000,US,0,M,0
2024,MI,FT,Data Scientist,70000,US,0,M,0
2024,SE,FT,Machine Learning Engineer,225000,US,100,M,2
2024,SE,FT,Machine Learning Engineer,162000,US,100,M,1
2024,SE,FT,Other,278700,US,0,M,2
2024,SE,FT,Other,159300,US,0,M,1
2024,MI,FT,Data Engineer,180000,US,0,M,1
2024,MI,FT,Data Engineer,120000,US,0,M,0
2024,SE,FT,Data Scientist,170000,US,0,M,1
2024,SE,FT,Data Scientist,160000,US,0,M,1
2024,EN,FT,Other,72000,US,0,M,0
2024,EN,FT,Other,51375,US,0,M,0
2024,SE,FT,Other,260000,US,0,L,2
2024,SE,FT,Other,136000,US,0,L,1
2024,MI,FT,Data Engineer,75000,US,0,M,0
2024,MI,FT,Data Engineer,60000,US,0,M,0
2024,MI,FT,Data Engineer,135000,US,0,M,1
2024,MI,FT,Data Engineer,113000,US,0,M,0
2024,SE,FT,Data Engineer,150000,US,100,M,1
2024,SE,FT,Data Engineer,130000,US,100,M,0
2024,MI,FT,Other,267100,US,0,M,2
2024,MI,FT,Other,188500,US,0,M,1
2024,SE,FT,Data Scientist,207000,US,100,M,1
2024,SE,FT,Data Scientist,149800,US,100,M,1
2024,SE,FT,Data Analyst,155000,Other,0,M,1
2024,SE,FT,Data Analyst,105000,Other,0,M,0
2024,MI,FT,Data Engineer,270250,US,0,M,2
2024,MI,FT,Data Engineer,176000,US,0,M,1
2024,SE,FT,Machine Learning Engineer,189000,US,0,M,1
2024,SE,FT,Machine Learning Engineer,145400,US,0,M,1
2024,MI,FT,Machine Learning Engineer,133903,US,100,M,1
2024,MI,FT,Machine Learning Engineer,96411,US,100,M,0
2024,SE,FT,Data Scientist,170000,US,0,M,1
2024,SE,FT,Data Scientist,160000,US,0,M,1
2024,SE,FT,Other,172800,US,0,M,1
2024,SE,FT,Other,132900,US,0,M,1
2024,MI,FT,Other,165000,US,0,M,1
2024,MI,FT,Other,150000,US,0,M,1
2024,SE,FT,Data Scientist,145000,US,100,M,1
2024,SE,FT,Data Scientist,116000,US,100,M,0
2024,MI,FT,Data Analyst,98000,US,100,M,0
2024,MI,FT,Data Analyst,88000,US,100,M,0
2024,MI,FT,Data Analyst,150000,US,100,M,1
2024,MI,FT,Data Analyst,130000,US,100,M,0
2024,SE,FT,Data Analyst,174000,US,100,M,1
2024,SE,FT,Data Analyst,116000,US,100,M,0
2024,SE,FT,Data Engineer,188000,US,0,M,1
2024,SE,FT,Data Engineer,144600,US,0,M,1
2024,SE,FT,Other,149500,US,100,M,1
2024,SE,FT,Other,140000,US,100,M,1
2024,EN,FT,Other,100000,US,100,M,0
2024,EN,FT,Other,90000,US,100,M,0
2024,SE,FT,Other,115000,US,100,M,0
2024,SE,FT,Other,85000,US,100,M,0
2024,EN,FT,Other,80000,US,100,M,0
2024,EN,FT,Other,72000,US,100,M,0
2024,EN,FT,Data Analyst,85000,US,0,M,0
2024,EN,FT,Data Analyst,76500,US,0,M,0
2024,SE,FT,Data Scientist,187165,Other,0,M,1
2024,SE,FT,Data Scientist,150500,Other,0,M,1
2024,SE,FT,Data Analyst,134500,US,0,M,1
2024,SE,FT,Data Analyst,100000,US,0,M,0
2024,SE,FT,Machine Learning Engineer,274000,US,100,M,2
2024,SE,FT,Machine Learning Engineer,245000,US,100,M,2
2024,MI,FT,Other,263000,US,0,M,2
2024,MI,FT,Other,207000,US,0,M,1
2024,SE,FT,Data Engineer,149076,US,0,M,1
2024,SE,FT,Data Engineer,82365,US,0,M,0
2024,EN,FT,Data Analyst,90000,US,100,M,0
2024,EN,FT,Data Analyst,80000,US,100,M,0
2024,EX,FT,Data Engineer,314000,Other,100,M,2
2024,EX,FT,Data Engineer,201000,Other,100,M,1
2024,SE,FT,Other,200400,US,0,M,1
2024,SE,FT,Other,154100,US,0,M,1
2024,SE,FT,Data Analyst,165000,Other,0,M,1
2024,SE,FT,Data Analyst,142500,Other,0,M,1
2024,SE,FT,Other,310000,US,0,M,2
2024,SE,FT,Other,270000,US,0,M,2
2024,MI,FT,Data Engineer,115000,US,0,M,0
2024,MI,FT,Data Engineer,80000,US,0,M,0
2024,SE,FT,Data Engineer,144900,US,0,M,1
2024,SE,FT,Data Engineer,110000,US,0,M,0
2024,EN,FT,Other,84068,US,0,M,0
2024,EN,FT,Other,49452,US,0,M,0
2024,SE,FT,Machine Learning Engineer,188500,US,0,M,1
2024,SE,FT,Machine Learning Engineer,165100,US,0,M,1
2024,SE,FT,Data Engineer,75000,Other,0,M,0
2024,SE,FT,Data Engineer,62500,Other,0,M,0
2024,MI,FT,Other,132500,US,0,M,1
2024,MI,FT,Other,88000,US,0,M,0
2024,MI,FT,Data Engineer,179900,US,0,M,1
2024,MI,FT,Data Engineer,142002,US,0,M,1
2024,SE,FT,Other,287500,US,0,M,2
2024,SE,FT,Other,168000,US,0,M,1
2024,SE,FT,Data Engineer,220000,US,0,M,1
2024,SE,FT,Data Engineer,137500,US,0,M,1
2024,SE,FT,Data Analyst,96600,US,0,M,0
2024,SE,FT,Data Analyst,55200,US,0,M,0
2024,SE,FT,Data Engineer,194500,US,0,M,1
2024,SE,FT,Data Engineer,146266,US,0,M,1
2024,SE,FT,Data Engineer,194500,US,0,M,1
2024,SE,FT,Data Engineer,146266,US,0,M,1
2024,MI,FT,Data Engineer,146100,US,0,M,1
2024,MI,FT,Data Engineer,111800,US,0,M,0
2024,MI,FT,Data Scientist,145580,US,100,M,1
2024,MI,FT,Data Scientist,97060,US,100,M,0
2024,SE,FT,Other,108500,US,100,M,0
2024,SE,FT,Other,78800,US,100,M,0
2024,EN,FT,Other,95000,US,0,M,0
2024,EN,FT,Other,76000,US,0,M,0
2024,MI,FT,Data Engineer,97000,US,0,M,0
2024,MI,FT,Data Engineer,62000,US,0,M,0
2024,SE,FT,Other,234000,US,0,M,2
2024,SE,FT,Other,146000,US,0,M,1
2024,MI,FT,Machine Learning Engineer,177100,US,0,M,1
2024,MI,FT,Machine Learning Engineer,130900,US,0,M,0
2024,MI,FT,Other,106050,US,0,M,0
2024,MI,FT,Other,80420,US,0,M,0
2024,SE,FT,Data Engineer,277000,US,0,M,2
2024,SE,FT,Data Engineer,173000,US,0,M,1
2024,MI,FT,Other,42222,Other,100,L,0
2024,MI,FT,Data Scientist,166000,Other,0,M,1
2024,MI,FT,Data Scientist,73100,Other,0,M,0
2024,MI,FT,Other,220000,US,0,M,1
2024,MI,FT,Other,137500,US,0,M,1
2024,MI,FT,Data Engineer,133000,US,0,M,1
2024,MI,FT,Data Engineer,58400,US,0,M,0
2024,MI,FT,Other,80000,US,0,M,0
2024,MI,FT,Other,75000,US,0,M,0
2024,SE,FT,Data Scientist,140000,US,100,M,1
2024,SE,FT,Data Scientist,125000,US,100,M,0
2024,EN,FT,Data Analyst,65000,US,0,M,0
2024,EN,FT,Data Analyst,55000,US,0,M,0
2024,MI,FT,Data Analyst,105000,US,0,M,0
2024,MI,FT,Data Analyst,78000,US,0,M,0
2024,EX,FT,Other,200070,Other,0,M,1
2024,EX,FT,Other,107730,Other,0,M,0
2024,SE,FT,Other,179000,US,0,M,1
2024,SE,FT,Other,112000,US,0,M,0
2024,MI,FT,Data Engineer,166363,US,0,M,1
2024,MI,FT,Data Engineer,103977,US,0,M,0
2024,MI,FT,Data Scientist,130000,US,0,M,0
2024,MI,FT,Data Scientist,95000,US,0,M,0
2024,SE,FT,Data Engineer,214300,US,0,M,1
2024,SE,FT,Data Engineer,108500,US,0,M,0
2024,SE,FT,Other,266482,US,0,M,2
2024,SE,FT,Other,166551,US,0,M,1
2024,MI,FT,Other,90279,US,0,M,0
2024,MI,FT,Other,67060,US,0,M,0
2024,SE,FT,Other,190000,US,100,M,1
2024,SE,FT,Other,160000,US,100,M,1
2024,MI,FT,Data Scientist,212800,US,0,L,1
2024,MI,FT,Data Scientist,111600,US,0,L,0
2024,SE,FT,Other,130000,US,100,M,0
2024,SE,FT,Other,110000,US,100,M,0
2024,SE,FT,Data Engineer,190100,US,100,M,1
2024,SE,FT,Data Engineer,131414,US,100,M,0
2024,SE,FT,Machine Learning Engineer,284400,US,0,M,2
2024,SE,FT,Machine Learning Engineer,150700,US,0,M,1
2024,SE,FT,Other,128076,Other,100,M,0
2024,SE,FT,Other,103846,Other,100,M,0
2024,MI,FT,Other,145000,US,100,M,1
2024,MI,FT,Other,104000,US,100,M,0
2024,SE,FT,Data Engineer,165000,US,100,M,1
2024,SE,FT,Data Engineer,132000,US,100,M,0
2024,SE,FT,Data Engineer,234000,US,0,M,2
2024,SE,FT,Data Engineer,117000,US,0,M,0
2024,MI,FT,Data Engineer,215500,US,0,M,1
2024,MI,FT,Data Engineer,121800,US,0,M,0
2024,MI,FT,Data Engineer,165000,US,100,M,1
2024,MI,FT,Data Engineer,140250,US,100,M,1
2024,MI,FT,Other,164850,US,100,M,1
2024,MI,FT,Other,112000,US,100,M,0
2024,SE,FT,Data Engineer,295000,US,0,M,2
2024,SE,FT,Data Engineer,235000,US,0,M,2
2024,MI,FT,Other,150000,US,0,M,1
2024,MI,FT,Other,100000,US,0,M,0
2024,MI,FT,Other,93750,Other,100,M,0
2024,MI,FT,Other,68750,Other,100,M,0
2024,EN,FT,Data Analyst,120000,US,0,M,0
2024,EN,FT,Data Analyst,97500,US,0,M,0
2024,SE,FT,Other,220000,US,100,M,1
2024,SE,FT,Other,183000,US,100,M,1
2024,MI,FT,Data Engineer,205600,US,0,L,1
2024,MI,FT,Data Engineer,105700,US,0,L,0
2024,SE,FT,Data Engineer,240500,US,0,L,2
2024,SE,FT,Data Engineer,123700,US,0,L,0
2024,SE,FT,Other,179900,US,100,M,1
2024,SE,FT,Other,135920,US,100,M,1
2024,MI,FT,Other,83300,US,0,M,0
2024,MI,FT,Other,47500,US,0,M,0
2024,SE,FT,Other,96600,US,0,M,0
2024,SE,FT,Other,55200,US,0,M,0
2024,EN,FT,Other,86900,US,0,M,0
2024,EN,FT,Other,60800,US,0,M,0
2024,SE,FT,Other,140000,US,0,M,1
2024,SE,FT,Other,90000,US,0,M,0
2024,SE,FT,Other,234000,US,0,M,2
2024,SE,FT,Other,146000,US,0,M,1
2024,SE,FT,Data Analyst,120000,Other,0,M,0
2024,SE,FT,Data Analyst,90000,Other,0,M,0
2024,SE,FT,Other,193000,US,0,M,1
2024,SE,FT,Other,119000,US,0,M,0
2024,SE,FT,Data Scientist,215000,US,0,M,1
2024,SE,FT,Data Scientist,146900,US,0,M,1
2024,EN,FT,Other,166000,US,100,M,1
2024,EN,FT,Other,104000,US,100,M,0
2024,MI,FT,Data Engineer,140000,US,0,M,1
2024,MI,FT,Data Engineer,70000,US,0,M,0
2024,MI,FT,Data Engineer,124000,US,0,M,0
2024,MI,FT,Data Engineer,80000,US,0,M,0
2024,MI,FT,Data Scientist,133000,US,0,M,1
2024,MI,FT,Data Scientist,58400,US,0,M,0
2024,SE,FT,Other,149000,Other,0,M,1
2024,SE,FT,Other,65300,Other,0,M,0
2024,SE,FT,Other,120000,US,100,M,0
2024,SE,FT,Other,100000,US,100,M,0
2024,SE,FT,Machine Learning Engineer,182000,US,0,M,1
2024,SE,FT,Machine Learning Engineer,164000,US,0,M,1
2024,MI,FT,Other,161250,US,100,M,1
2024,MI,FT,Other,132974,US,100,M,1
2024,MI,FT,Other,161250,US,100,M,1
2024,MI,FT,Other,132974,US,100,M,1
2024,SE,FT,Data Engineer,112500,Other,0,M,0
2024,SE,FT,Data Engineer,61875,Other,0,M,0
2024,SE,FT,Data Analyst,140000,US,0,M,1
2024,SE,FT,Data Analyst,115000,US,0,M,0
2024,SE,FT,Data Scientist,155000,US,0,M,1
2024,SE,FT,Data Scientist,100000,US,0,M,0
2024,MI,FT,Other,440000,US,0,M,4
2024,MI,FT,Other,295000,US,0,M,2
2024,SE,FT,Data Scientist,50000,Other,0,M,0
2024,MI,FT,Other,135000,US,0,M,1
2024,MI,FT,Other,120000,US,0,M,0
2024,MI,FT,Data Scientist,155000,US,0,M,1
2024,MI,FT,Data Scientist,139000,US,0,M,1
2024,SE,FT,Data Analyst,185000,US,0,M,1
2024,SE,FT,Data Analyst,140000,US,0,M,1
2024,MI,FT,Data Engineer,50000,Other,0,M,0
2024,MI,FT,Data Engineer,50000,Other,0,M,0
2024,SE,FT,Other,170000,US,0,M,1
2024,SE,FT,Other,165600,US,0,L,1
2024,SE,FT,Other,65800,US,0,L,0
2024,MI,FT,Data Analyst,167000,US,0,M,1
2024,MI,FT,Data Analyst,121000,US,0,M,0
2024,SE,FT,Other,208000,US,0,M,1
2024,SE,FT,Other,177000,US,0,M,1
2024,SE,FT,Data Engineer,180000,US,100,M,1
2024,SE,FT,Data Engineer,119000,US,100,M,0
2024,SE,FT,Other,227000,US,0,M,2
2024,SE,FT,Other,116000,US,0,M,0
2024,MI,FT,Other,130000,US,0,M,0
2024,MI,FT,Other,110000,US,0,M,0
